StartTime,overload_DE,overload_DK,overload_HU,overload_IT,overload_NL,overload_PO,overload_SE,overload_SP,overload
2022-07-17 03:00:00,-117214.0,-2235.0,-13368.0,-21410.0,-38806.0,-12846.0,-4689.0,-85492.0,3.0
2022-07-17 04:00:00,-118971.0,-2425.0,-13781.0,-22437.0,-36747.0,-13535.0,-5367.0,-84032.0,3.0
2022-07-17 05:00:00,-125528.0,-2645.0,-14013.0,-24378.0,-34239.0,-14302.0,-5399.0,-83364.0,3.0
2022-07-17 06:00:00,-137077.0,-2743.0,-14337.0,-25497.0,-32227.0,-15016.0,-5485.0,-86464.0,3.0
2022-07-17 07:00:00,-142509.0,-2811.0,-14506.0,-26611.0,-29996.0,-15250.0,-5489.0,-92772.0,3.0
2022-07-17 08:00:00,-141857.0,-2889.0,-14614.0,-27388.0,-27150.0,-15567.0,-4682.0,-99508.0,3.0
2022-07-17 09:00:00,-151610.0,-3176.0,-14556.0,-27979.0,-25130.0,-15487.0,-4428.0,-103820.0,3.0
2022-07-17 10:00:00,-143785.0,-3162.0,-14197.0,-27329.0,-23924.0,-15774.0,-4227.0,-107804.0,3.0
2022-07-17 11:00:00,-134333.0,-3051.0,-13899.0,-27563.0,-23367.0,-15643.0,-3731.0,-112260.0,3.0
2022-07-17 12:00:00,-131493.0,-2961.0,-14184.0,-27530.0,-23784.0,-15353.0,-3715.0,-114384.0,3.0
2022-07-17 13:00:00,-134844.0,-2665.0,-14761.0,-27970.0,-25738.0,-15175.0,-4030.0,-113604.0,3.0
2022-07-17 14:00:00,-139274.0,-2879.0,-15804.0,-29268.0,-29843.0,-15311.0,-3915.0,-111912.0,3.0
2022-07-17 15:00:00,-152346.0,-2964.0,-16617.0,-29316.0,-35544.0,-15753.0,-3594.0,-111140.0,5.0
2022-07-17 16:00:00,-155017.0,-2826.0,-17408.0,-28073.0,-39430.0,-15964.0,-2787.0,-112264.0,5.0
2022-07-17 17:00:00,-145795.0,-2676.0,-17830.0,-27742.0,-42672.0,-15714.0,-2508.0,-113312.0,3.0
2022-07-17 18:00:00,-139238.0,-2572.0,-18405.0,-28282.0,-45758.0,-15772.0,-2573.0,-111352.0,3.0
2022-07-17 19:00:00,-138251.0,-2445.0,-18164.0,-27697.0,-47790.0,-15293.0,-2595.0,-110324.0,3.0
2022-07-17 20:00:00,-137488.0,-2202.0,-16837.0,-27069.0,-47712.0,-14987.0,-2643.0,-109296.0,3.0
2022-07-17 21:00:00,-133788.0,-2084.0,-15580.0,-25509.0,-45709.0,-14364.0,-3131.0,-105144.0,3.0
2022-07-17 22:00:00,-132419.0,-1981.0,-14549.0,-23946.0,-43862.0,-13757.0,-3187.0,-102132.0,3.0
2022-07-17 23:00:00,-127790.0,-1925.0,-13940.0,-23179.0,-42060.0,-13520.0,-3288.0,-97528.0,3.0
2022-07-18 00:00:00,-122212.0,-1904.0,-13686.0,-22589.0,-41265.0,-13642.0,-2804.0,-93888.0,3.0
2022-07-18 01:00:00,-121051.0,-1858.0,-13726.0,-22820.0,-40709.0,-13778.0,-2440.0,-91512.0,3.0
2022-07-18 02:00:00,-127000.0,-2008.0,-14056.0,-24425.0,-40818.0,-14333.0,-2572.0,-90272.0,3.0
2022-07-18 03:00:00,-144513.0,-2236.0,-15087.0,-27771.0,-41812.0,-16911.0,-2460.0,-93752.0,5.0
2022-07-18 04:00:00,-169322.0,-2598.0,-17061.0,-32460.0,-43796.0,-19006.0,-2536.0,-102240.0,5.0
2022-07-18 05:00:00,-188303.0,-2901.0,-17734.0,-36808.0,-45074.0,-20423.0,-2585.0,-109136.0,5.0
2022-07-18 06:00:00,-201443.0,-3014.0,-17934.0,-39353.0,-44645.0,-20648.0,-2970.0,-116624.0,3.0
2022-07-18 07:00:00,-212306.0,-3073.0,-18041.0,-40145.0,-41936.0,-20512.0,-3227.0,-124420.0,3.0
2022-07-18 08:00:00,-216637.0,-3035.0,-18001.0,-39962.0,-39814.0,-20709.0,-3326.0,-129176.0,3.0
2022-07-18 09:00:00,-218826.0,-2988.0,-17893.0,-40385.0,-37903.0,-20804.0,-3489.0,-134764.0,3.0
2022-07-18 10:00:00,-211223.0,-3052.0,-18064.0,-40963.0,-36376.0,-20793.0,-3466.0,-138636.0,3.0
2022-07-18 11:00:00,-202711.0,-3033.0,-17957.0,-41462.0,-36036.0,-20568.0,-3488.0,-141384.0,3.0
2022-07-18 12:00:00,-199998.0,-3065.0,-18318.0,-40731.0,-36099.0,-20616.0,-3319.0,-142148.0,3.0
2022-07-18 13:00:00,-203835.0,-2923.0,-19008.0,-41862.0,-37661.0,-20525.0,-3350.0,-141424.0,3.0
2022-07-18 14:00:00,-204107.0,-2969.0,-19629.0,-40657.0,-40696.0,-20487.0,-3399.0,-141460.0,5.0
2022-07-18 15:00:00,-198200.0,-2994.0,-20031.0,-37407.0,-45422.0,-20358.0,-2955.0,-139448.0,5.0
2022-07-18 16:00:00,-184643.0,-2866.0,-20634.0,-33701.0,-48408.0,-19857.0,-2805.0,-135832.0,3.0
2022-07-18 17:00:00,-174110.0,-2732.0,-20831.0,-32113.0,-51427.0,-19647.0,-2808.0,-133692.0,3.0
2022-07-18 18:00:00,-164725.0,-2559.0,-21010.0,-32916.0,-54170.0,-19674.0,-2810.0,-128912.0,3.0
2022-07-18 19:00:00,-158945.0,-2504.0,-20462.0,-33651.0,-54494.0,-18690.0,-2988.0,-125812.0,3.0
2022-07-18 20:00:00,-154206.0,-2321.0,-19295.0,-32002.0,-53359.0,-17785.0,-3109.0,-120596.0,3.0
2022-07-18 21:00:00,-151747.0,-2202.0,-18143.0,-30186.0,-50698.0,-16483.0,-3226.0,-114860.0,3.0
2022-07-18 22:00:00,-148399.0,-2381.0,-16852.0,-28139.0,-48043.0,-16013.0,-3148.0,-109808.0,3.0
2022-07-18 23:00:00,-141150.0,-2318.0,-15856.0,-26107.0,-46320.0,-15616.0,-3303.0,-103280.0,3.0
2022-07-19 00:00:00,-135782.0,-2153.0,-15325.0,-25353.0,-45034.0,-15534.0,-3217.0,-98428.0,3.0
2022-07-19 01:00:00,-132579.0,-2011.0,-15277.0,-25117.0,-44432.0,-15430.0,-3027.0,-96148.0,3.0
2022-07-19 02:00:00,-138641.0,-2082.0,-15578.0,-26327.0,-44615.0,-15651.0,-2875.0,-94792.0,3.0
2022-07-19 03:00:00,-156870.0,-2361.0,-16372.0,-29593.0,-45502.0,-17730.0,-2710.0,-96804.0,3.0
2022-07-19 04:00:00,-177945.0,-3070.0,-18019.0,-33601.0,-46996.0,-19737.0,-3117.0,-103164.0,3.0
2022-07-19 05:00:00,-195371.0,-3387.0,-18560.0,-37643.0,-47787.0,-20916.0,-3573.0,-107076.0,3.0
2022-07-19 06:00:00,-208110.0,-3636.0,-18611.0,-40066.0,-47490.0,-21463.0,-3696.0,-113740.0,3.0
2022-07-19 07:00:00,-217186.0,-3701.0,-18700.0,-41189.0,-45301.0,-21532.0,-4172.0,-120688.0,3.0
2022-07-19 08:00:00,-223885.0,-3558.0,-18709.0,-41038.0,-42387.0,-21803.0,-4121.0,-127140.0,3.0
2022-07-19 09:00:00,-227357.0,-3505.0,-18781.0,-40840.0,-40137.0,-21959.0,-3924.0,-131456.0,3.0
2022-07-19 10:00:00,-219925.0,-3412.0,-19023.0,-41140.0,-38249.0,-21751.0,-3750.0,-134136.0,3.0
2022-07-19 11:00:00,-211059.0,-3245.0,-18996.0,-41800.0,-37477.0,-21536.0,-3677.0,-137568.0,3.0
2022-07-19 12:00:00,-206514.0,-3164.0,-19457.0,-41965.0,-37688.0,-21573.0,-3894.0,-138312.0,3.0
2022-07-19 13:00:00,-206023.0,-3200.0,-20006.0,-41912.0,-39264.0,-21439.0,-5277.0,-137920.0,3.0
2022-07-19 14:00:00,-210740.0,-3176.0,-20697.0,-40288.0,-42411.0,-21388.0,-5473.0,-137728.0,3.0
2022-07-19 15:00:00,-201602.0,-3134.0,-21071.0,-37146.0,-46980.0,-20849.0,-3527.0,-136560.0,3.0
2022-07-19 16:00:00,-188362.0,-3009.0,-21638.0,-33972.0,-49585.0,-20182.0,-3256.0,-132944.0,3.0
2022-07-19 17:00:00,-178006.0,-2847.0,-21741.0,-34589.0,-52599.0,-20287.0,-3099.0,-128936.0,3.0
2022-07-19 18:00:00,-173370.0,-2703.0,-21606.0,-35557.0,-54934.0,-20182.0,-2913.0,-121548.0,3.0
2022-07-19 19:00:00,-181222.0,-2619.0,-20957.0,-34255.0,-55745.0,-19342.0,-2927.0,-114812.0,3.0
2022-07-19 20:00:00,-176652.0,-2414.0,-19730.0,-32008.0,-53838.0,-18253.0,-2617.0,-109488.0,3.0
2022-07-19 21:00:00,-166047.0,-2401.0,-18630.0,-29940.0,-50482.0,-16922.0,-2516.0,-102940.0,5.0
2022-07-19 22:00:00,-153444.0,-2483.0,-17358.0,-27232.0,-47671.0,-16103.0,-2396.0,-104824.0,3.0
2022-07-19 23:00:00,-142545.0,-2334.0,-16328.0,-26325.0,-46302.0,-15819.0,-2706.0,-100620.0,3.0
2022-07-20 00:00:00,-136400.0,-2391.0,-15740.0,-25679.0,-45474.0,-15676.0,-2408.0,-96476.0,5.0
2022-07-20 01:00:00,-137384.0,-2479.0,-15645.0,-25587.0,-44730.0,-15509.0,-1979.0,-93704.0,5.0
2022-07-20 02:00:00,-145891.0,-2559.0,-15879.0,-26402.0,-44881.0,-15784.0,-1478.0,-92776.0,5.0
2022-07-20 03:00:00,-166196.0,-2856.0,-16667.0,-29943.0,-45906.0,-17974.0,-1612.0,-94768.0,5.0
2022-07-20 04:00:00,-182979.0,-3109.0,-18413.0,-33812.0,-47386.0,-20156.0,-1986.0,-101916.0,5.0
2022-07-20 05:00:00,-194141.0,-3305.0,-19097.0,-35239.0,-48951.0,-21473.0,-2880.0,-105084.0,3.0
2022-07-20 06:00:00,-209894.0,-3068.0,-19350.0,-36958.0,-49669.0,-21762.0,-3542.0,-111764.0,3.0
2022-07-20 07:00:00,-228039.0,-3082.0,-19602.0,-38661.0,-46845.0,-21765.0,-3752.0,-116792.0,3.0
2022-07-20 08:00:00,-230736.0,-3214.0,-19831.0,-39734.0,-44995.0,-22124.0,-4049.0,-123172.0,3.0
2022-07-20 09:00:00,-228647.0,-3219.0,-20049.0,-39242.0,-42913.0,-22280.0,-4537.0,-131096.0,3.0
2022-07-20 10:00:00,-224607.0,-3145.0,-20335.0,-40421.0,-40768.0,-22195.0,-4597.0,-136440.0,3.0
2022-07-20 11:00:00,-223556.0,-3342.0,-20298.0,-41301.0,-40249.0,-21739.0,-4444.0,-138748.0,3.0
2022-07-20 12:00:00,-222793.0,-3240.0,-20873.0,-40852.0,-42123.0,-21885.0,-4450.0,-139640.0,3.0
2022-07-20 13:00:00,-220964.0,-2967.0,-21428.0,-40936.0,-42820.0,-21838.0,-4325.0,-138204.0,3.0
2022-07-20 14:00:00,-217360.0,-3039.0,-21887.0,-39287.0,-44958.0,-21741.0,-4320.0,-136884.0,3.0
2022-07-20 15:00:00,-217403.0,-3025.0,-22196.0,-38114.0,-48674.0,-21123.0,-4196.0,-136156.0,3.0
2022-07-20 16:00:00,-202754.0,-3247.0,-22722.0,-35696.0,-50516.0,-20526.0,-4112.0,-133800.0,3.0
2022-07-20 17:00:00,-185871.0,-3107.0,-22763.0,-35075.0,-53055.0,-20745.0,-4149.0,-130964.0,3.0
2022-07-20 18:00:00,-180285.0,-3215.0,-22579.0,-35676.0,-54501.0,-21067.0,-4198.0,-126000.0,3.0
2022-07-20 19:00:00,-184617.0,-2995.0,-21771.0,-34346.0,-54773.0,-19904.0,-3658.0,-122268.0,3.0
2022-07-20 20:00:00,-185696.0,-2968.0,-20487.0,-32323.0,-53194.0,-18379.0,-3029.0,-117476.0,3.0
2022-07-20 21:00:00,-171448.0,-2571.0,-19217.0,-30679.0,-50378.0,-17047.0,-2706.0,-110336.0,5.0
2022-07-20 22:00:00,-153408.0,-2618.0,-17794.0,-28703.0,-47695.0,-16237.0,-2364.0,-106976.0,3.0
2022-07-20 23:00:00,-141667.0,-2459.0,-16767.0,-27212.0,-45926.0,-15772.0,-2525.0,-100836.0,5.0
2022-07-21 00:00:00,-137362.0,-2536.0,-16311.0,-26466.0,-44830.0,-15749.0,-2389.0,-98368.0,5.0
2022-07-21 01:00:00,-133954.0,-2533.0,-16116.0,-26024.0,-44190.0,-15606.0,-1930.0,-96820.0,5.0
2022-07-21 02:00:00,-142169.0,-2589.0,-16324.0,-26347.0,-44385.0,-15868.0,-1593.0,-96212.0,5.0
2022-07-21 03:00:00,-164096.0,-2844.0,-17078.0,-29120.0,-45306.0,-18058.0,-2300.0,-97708.0,5.0
2022-07-21 04:00:00,-183207.0,-3163.0,-18918.0,-33939.0,-47722.0,-20237.0,-2856.0,-103248.0,3.0
2022-07-21 05:00:00,-186191.0,-3098.0,-19781.0,-36945.0,-50766.0,-21464.0,-3593.0,-108260.0,3.0
2022-07-21 06:00:00,-202596.0,-3251.0,-20274.0,-38902.0,-53123.0,-21947.0,-3765.0,-115004.0,3.0
2022-07-21 07:00:00,-217784.0,-3510.0,-20578.0,-41012.0,-54866.0,-21908.0,-4364.0,-122188.0,3.0
2022-07-21 08:00:00,-227288.0,-3603.0,-20748.0,-41893.0,-55020.0,-22325.0,-4813.0,-127588.0,3.0
2022-07-21 09:00:00,-229818.0,-3440.0,-20953.0,-42164.0,-55358.0,-22359.0,-4800.0,-133100.0,3.0
2022-07-21 10:00:00,-227065.0,-3565.0,-21183.0,-42352.0,-55456.0,-22182.0,-4683.0,-135920.0,3.0
2022-07-21 11:00:00,-214001.0,-3439.0,-21109.0,-42361.0,-54813.0,-22066.0,-4457.0,-139280.0,3.0
2022-07-21 12:00:00,-205468.0,-3266.0,-21484.0,-42235.0,-53227.0,-22229.0,-4178.0,-141488.0,3.0
2022-07-21 13:00:00,-196462.0,-3301.0,-22185.0,-42058.0,-52844.0,-22248.0,-4132.0,-140332.0,3.0
2022-07-21 14:00:00,-198355.0,-3373.0,-22631.0,-40882.0,-53086.0,-22096.0,-4751.0,-139152.0,3.0
2022-07-21 15:00:00,-206167.0,-3382.0,-22955.0,-37626.0,-54646.0,-21678.0,-4646.0,-139180.0,3.0
2022-07-21 16:00:00,-200389.0,-3273.0,-23503.0,-33707.0,-53653.0,-20853.0,-4621.0,-135120.0,3.0
2022-07-21 17:00:00,-185468.0,-3165.0,-23516.0,-32811.0,-52765.0,-20681.0,-4550.0,-132100.0,3.0
2022-07-21 18:00:00,-173523.0,-3028.0,-23397.0,-33790.0,-51607.0,-20619.0,-4683.0,-123300.0,3.0
2022-07-21 19:00:00,-167996.0,-2952.0,-22514.0,-32940.0,-50530.0,-19803.0,-4880.0,-118816.0,3.0
2022-07-21 20:00:00,-164652.0,-2562.0,-21197.0,-31807.0,-49411.0,-18577.0,-4440.0,-115960.0,3.0
2022-07-21 21:00:00,-158098.0,-2458.0,-19788.0,-31749.0,-47782.0,-17183.0,-3812.0,-111648.0,3.0
2022-07-21 22:00:00,-148457.0,-2368.0,-18371.0,-29012.0,-45368.0,-16520.0,-4077.0,-107484.0,3.0
2022-07-21 23:00:00,-140202.0,-2280.0,-17195.0,-27848.0,-43698.0,-16187.0,-3824.0,-103456.0,3.0
2022-07-22 00:00:00,-133976.0,-2176.0,-16635.0,-26608.0,-42833.0,-16061.0,-3648.0,-100896.0,3.0
2022-07-22 01:00:00,-129234.0,-2170.0,-16482.0,-26165.0,-42448.0,-16050.0,-3784.0,-98632.0,3.0
2022-07-22 02:00:00,-134200.0,-2250.0,-16698.0,-26494.0,-42736.0,-16213.0,-3967.0,-97580.0,3.0
2022-07-22 03:00:00,-154443.0,-2432.0,-17420.0,-29832.0,-43826.0,-18444.0,-3873.0,-99080.0,3.0
2022-07-22 04:00:00,-178168.0,-2640.0,-19257.0,-33931.0,-45655.0,-20483.0,-4040.0,-104604.0,3.0
2022-07-22 05:00:00,-191060.0,-2871.0,-20118.0,-37411.0,-47801.0,-21626.0,-4267.0,-107200.0,3.0
2022-07-22 06:00:00,-206251.0,-3032.0,-20583.0,-38731.0,-48298.0,-21961.0,-4304.0,-111888.0,3.0
2022-07-22 07:00:00,-217130.0,-3137.0,-20895.0,-40076.0,-47504.0,-22113.0,-4492.0,-118700.0,3.0
2022-07-22 08:00:00,-220656.0,-3074.0,-21135.0,-41234.0,-45281.0,-22421.0,-4903.0,-125096.0,3.0
2022-07-22 09:00:00,-220510.0,-3033.0,-21460.0,-41154.0,-43249.0,-22754.0,-4650.0,-131468.0,3.0
2022-07-22 10:00:00,-211408.0,-3067.0,-21703.0,-41463.0,-41067.0,-22596.0,-4543.0,-134812.0,3.0
2022-07-22 11:00:00,-196677.0,-2916.0,-21549.0,-41173.0,-40293.0,-22387.0,-4284.0,-137068.0,3.0
2022-07-22 12:00:00,-189436.0,-2750.0,-21939.0,-41665.0,-39892.0,-22400.0,-3746.0,-139452.0,3.0
2022-07-22 13:00:00,-188119.0,-2790.0,-22687.0,-41072.0,-41027.0,-22270.0,-3454.0,-139224.0,3.0
2022-07-22 14:00:00,-192415.0,-3152.0,-23197.0,-39823.0,-42311.0,-22127.0,-3776.0,-137940.0,3.0
2022-07-22 15:00:00,-196357.0,-3189.0,-23446.0,-37362.0,-45430.0,-21765.0,-3770.0,-137500.0,3.0
2022-07-22 16:00:00,-182288.0,-2776.0,-23836.0,-34352.0,-46869.0,-21113.0,-3548.0,-134412.0,3.0
2022-07-22 17:00:00,-166274.0,-2590.0,-23633.0,-34204.0,-48552.0,-20561.0,-3492.0,-131916.0,3.0
2022-07-22 18:00:00,-157458.0,-2461.0,-23351.0,-34754.0,-49281.0,-20513.0,-3299.0,-126064.0,3.0
2022-07-22 19:00:00,-152652.0,-2390.0,-22592.0,-34622.0,-49283.0,-19743.0,-3165.0,-121384.0,3.0
2022-07-22 20:00:00,-151123.0,-2226.0,-21387.0,-32605.0,-48345.0,-18321.0,-3108.0,-115864.0,3.0
2022-07-22 21:00:00,-144980.0,-2074.0,-19987.0,-31454.0,-46392.0,-17139.0,-2870.0,-107896.0,3.0
2022-07-22 22:00:00,-136322.0,-1892.0,-18548.0,-29014.0,-43892.0,-16312.0,-3127.0,-107092.0,3.0
2022-07-22 23:00:00,-136533.0,-1792.0,-17275.0,-27064.0,-42319.0,-15796.0,-3124.0,-100552.0,3.0
2022-07-23 00:00:00,-132055.0,-1798.0,-16566.0,-26341.0,-41534.0,-15631.0,-3078.0,-95836.0,3.0
2022-07-23 01:00:00,-128887.0,-1785.0,-16183.0,-26009.0,-40645.0,-15258.0,-2982.0,-92204.0,3.0
2022-07-23 02:00:00,-126936.0,-1776.0,-15969.0,-25746.0,-40262.0,-15013.0,-2753.0,-89612.0,3.0
2022-07-23 03:00:00,-128145.0,-1825.0,-15785.0,-25873.0,-39829.0,-15853.0,-2369.0,-88328.0,3.0
2022-07-23 04:00:00,-133848.0,-2044.0,-16570.0,-27971.0,-38680.0,-17208.0,-2343.0,-88660.0,3.0
2022-07-23 05:00:00,-145349.0,-2287.0,-17224.0,-31113.0,-36704.0,-18453.0,-2565.0,-90376.0,3.0
2022-07-23 06:00:00,-157931.0,-2481.0,-17979.0,-33790.0,-35260.0,-19261.0,-2680.0,-96424.0,5.0
2022-07-23 07:00:00,-168985.0,-2579.0,-18729.0,-34633.0,-33471.0,-19507.0,-2437.0,-103872.0,5.0
2022-07-23 08:00:00,-177219.0,-2642.0,-19126.0,-34477.0,-30875.0,-19749.0,-2256.0,-109988.0,5.0
2022-07-23 09:00:00,-177202.0,-2634.0,-19353.0,-33330.0,-28463.0,-19736.0,-2343.0,-113564.0,5.0
2022-07-23 10:00:00,-171412.0,-2701.0,-19408.0,-32416.0,-26809.0,-19488.0,-2556.0,-116832.0,5.0
2022-07-23 11:00:00,-156054.0,-2733.0,-19287.0,-32281.0,-25730.0,-19306.0,-2458.0,-119612.0,5.0
2022-07-23 12:00:00,-149687.0,-2743.0,-19508.0,-32359.0,-26072.0,-19204.0,-2455.0,-119580.0,5.0
2022-07-23 13:00:00,-146875.0,-2684.0,-20078.0,-33705.0,-28055.0,-19186.0,-2468.0,-119536.0,5.0
2022-07-23 14:00:00,-151656.0,-2725.0,-20671.0,-35372.0,-31776.0,-18666.0,-2549.0,-118276.0,5.0
2022-07-23 15:00:00,-165083.0,-2796.0,-20940.0,-34258.0,-36244.0,-18109.0,-2439.0,-117800.0,5.0
2022-07-23 16:00:00,-162099.0,-2717.0,-20885.0,-31951.0,-39879.0,-17548.0,-2152.0,-117520.0,5.0
2022-07-23 17:00:00,-146224.0,-2512.0,-20537.0,-30990.0,-43160.0,-17343.0,-2039.0,-115064.0,5.0
2022-07-23 18:00:00,-132782.0,-2433.0,-20611.0,-31009.0,-45873.0,-17289.0,-2074.0,-108452.0,5.0
2022-07-23 19:00:00,-128977.0,-2415.0,-20065.0,-31313.0,-47033.0,-16661.0,-2109.0,-105268.0,5.0
2022-07-23 20:00:00,-129612.0,-2281.0,-18670.0,-30025.0,-46717.0,-15564.0,-1932.0,-102204.0,3.0
2022-07-23 21:00:00,-132707.0,-2129.0,-17470.0,-27598.0,-45025.0,-14307.0,-2328.0,-95348.0,3.0
2022-07-23 22:00:00,-124875.0,-1941.0,-16328.0,-25879.0,-42706.0,-13871.0,-2320.0,-92448.0,3.0
2022-07-23 23:00:00,-120162.0,-1853.0,-15518.0,-24184.0,-41025.0,-13664.0,-2356.0,-89188.0,3.0
2022-07-24 00:00:00,-117221.0,-1820.0,-14972.0,-22906.0,-39793.0,-13652.0,-2244.0,-86540.0,3.0
2022-07-24 01:00:00,-114465.0,-1791.0,-14642.0,-22261.0,-39199.0,-13274.0,-1970.0,-83600.0,5.0
2022-07-24 02:00:00,-112455.0,-1736.0,-14584.0,-22082.0,-38865.0,-12783.0,-1466.0,-82376.0,5.0
2022-07-24 03:00:00,-112219.0,-1818.0,-14376.0,-21487.0,-38232.0,-13170.0,-1167.0,-82124.0,5.0
2022-07-24 04:00:00,-117045.0,-1954.0,-14918.0,-22951.0,-37108.0,-14053.0,-884.0,-81328.0,5.0
2022-07-24 05:00:00,-125411.0,-2165.0,-15522.0,-25239.0,-34722.0,-14842.0,-964.0,-81612.0,5.0
2022-07-24 06:00:00,-136987.0,-2389.0,-16159.0,-27043.0,-33492.0,-15512.0,-1290.0,-85932.0,5.0
2022-07-24 07:00:00,-140671.0,-2622.0,-16854.0,-28083.0,-31101.0,-15698.0,-1734.0,-91612.0,5.0
2022-07-24 08:00:00,-139307.0,-2747.0,-17237.0,-28734.0,-28682.0,-16083.0,-1734.0,-97060.0,5.0
2022-07-24 09:00:00,-145727.0,-2893.0,-17145.0,-29377.0,-26668.0,-16307.0,-1858.0,-102212.0,5.0
2022-07-24 10:00:00,-141343.0,-2932.0,-17164.0,-28762.0,-25328.0,-16371.0,-1893.0,-105968.0,5.0
2022-07-24 11:00:00,-135271.0,-3032.0,-16850.0,-28683.0,-24439.0,-16170.0,-2162.0,-110032.0,5.0
2022-07-24 12:00:00,-133354.0,-2946.0,-16842.0,-28993.0,-26223.0,-16127.0,-2117.0,-112148.0,5.0
2022-07-24 13:00:00,-133961.0,-2900.0,-17348.0,-30508.0,-26619.0,-16030.0,-2292.0,-111716.0,5.0
2022-07-24 14:00:00,-142582.0,-2872.0,-18114.0,-31427.0,-30172.0,-16200.0,-2243.0,-110868.0,5.0
2022-07-24 15:00:00,-153933.0,-2758.0,-18751.0,-31848.0,-35533.0,-16521.0,-2322.0,-110428.0,5.0
2022-07-24 16:00:00,-151875.0,-2635.0,-19389.0,-30691.0,-40239.0,-16545.0,-2587.0,-110008.0,3.0
2022-07-24 17:00:00,-138313.0,-2514.0,-19619.0,-30873.0,-44325.0,-16308.0,-2770.0,-109540.0,3.0
2022-07-24 18:00:00,-125186.0,-2488.0,-19984.0,-32381.0,-47459.0,-16688.0,-2831.0,-105484.0,3.0
2022-07-24 19:00:00,-127638.0,-2427.0,-19490.0,-31218.0,-48793.0,-16046.0,-2798.0,-105116.0,3.0
2022-07-24 20:00:00,-137486.0,-2198.0,-17991.0,-29840.0,-48781.0,-15591.0,-2376.0,-104692.0,3.0
2022-07-24 21:00:00,-140076.0,-2036.0,-16610.0,-28032.0,-46846.0,-14280.0,-3736.0,-98864.0,3.0
2022-07-24 22:00:00,-137006.0,-2256.0,-15434.0,-25988.0,-44398.0,-14026.0,-3668.0,-95400.0,3.0
2022-07-24 23:00:00,-131670.0,-2279.0,-14702.0,-24426.0,-43123.0,-13728.0,-3659.0,-92220.0,3.0
2022-07-25 00:00:00,-121868.0,-2297.0,-14423.0,-23371.0,-42538.0,-13690.0,-3770.0,-90612.0,3.0
2022-07-25 01:00:00,-122883.0,-2357.0,-14280.0,-23087.0,-42459.0,-13798.0,-3578.0,-88676.0,3.0
2022-07-25 02:00:00,-134330.0,-2389.0,-14636.0,-24359.0,-42823.0,-14212.0,-3511.0,-87672.0,3.0
2022-07-25 03:00:00,-150813.0,-2542.0,-15669.0,-29000.0,-43459.0,-16529.0,-3686.0,-89764.0,3.0
2022-07-25 04:00:00,-178105.0,-2889.0,-17708.0,-33346.0,-45040.0,-18888.0,-3771.0,-94948.0,3.0
2022-07-25 05:00:00,-192929.0,-3142.0,-18494.0,-37103.0,-47100.0,-20241.0,-4464.0,-98412.0,3.0
2022-07-25 06:00:00,-203616.0,-3232.0,-18784.0,-38869.0,-48768.0,-20876.0,-4996.0,-104376.0,3.0
2022-07-25 07:00:00,-221418.0,-3296.0,-18853.0,-40094.0,-47476.0,-20832.0,-5430.0,-112628.0,3.0
2022-07-25 08:00:00,-227796.0,-3284.0,-18922.0,-41331.0,-44427.0,-21015.0,-5448.0,-120060.0,3.0
2022-07-25 09:00:00,-228224.0,-3325.0,-19252.0,-41629.0,-42562.0,-21159.0,-5521.0,-125284.0,3.0
2022-07-25 10:00:00,-218793.0,-3401.0,-19604.0,-41989.0,-42850.0,-21055.0,-5557.0,-129320.0,3.0
2022-07-25 11:00:00,-212918.0,-3196.0,-19756.0,-42184.0,-43593.0,-20815.0,-5258.0,-132988.0,3.0
2022-07-25 12:00:00,-210310.0,-3335.0,-20206.0,-42239.0,-42433.0,-21193.0,-5285.0,-133536.0,3.0
2022-07-25 13:00:00,-208816.0,-3275.0,-20920.0,-42239.0,-41618.0,-21171.0,-5046.0,-132404.0,3.0
2022-07-25 14:00:00,-209229.0,-3554.0,-21493.0,-40531.0,-42204.0,-21135.0,-5043.0,-132320.0,3.0
2022-07-25 15:00:00,-216086.0,-3587.0,-21846.0,-38595.0,-46385.0,-20995.0,-5052.0,-131612.0,3.0
2022-07-25 16:00:00,-214270.0,-3372.0,-22531.0,-35709.0,-48240.0,-20613.0,-4912.0,-129876.0,3.0
2022-07-25 17:00:00,-208309.0,-3159.0,-22526.0,-35212.0,-49997.0,-20513.0,-4852.0,-127720.0,3.0
2022-07-25 18:00:00,-192411.0,-2966.0,-22225.0,-35299.0,-50345.0,-20664.0,-4881.0,-122996.0,3.0
2022-07-25 19:00:00,-184976.0,-2857.0,-21493.0,-34628.0,-50140.0,-19313.0,-4848.0,-120072.0,3.0
2022-07-25 20:00:00,-171817.0,-2395.0,-20035.0,-33156.0,-48947.0,-17741.0,-4617.0,-116404.0,3.0
2022-07-25 21:00:00,-160433.0,-2244.0,-18760.0,-29818.0,-46789.0,-16614.0,-4995.0,-109432.0,3.0
2022-07-25 22:00:00,-154563.0,-2194.0,-17376.0,-27322.0,-44382.0,-16069.0,-4951.0,-108592.0,3.0
2022-07-25 23:00:00,-148018.0,-2181.0,-16371.0,-25751.0,-43203.0,-15690.0,-5168.0,-103260.0,3.0
2022-07-26 00:00:00,-144782.0,-2287.0,-15818.0,-24990.0,-42613.0,-15550.0,-5253.0,-99268.0,3.0
